id;skupina_ico;role;typ_skupiny;deals_open;deals_closed;osoby;name;owner_id;label_ids;website;linkedin;industry;annual_revenue;employee_count;visible_to;add_time;update_time;is_deleted;address.value;address.subpremise;address.street_number;address.route;address.sublocality;address.locality;address.admin_area_level_1;address.admin_area_level_2;address.postal_code;address.country;address.formatted_address;cf.02eb0f638d9d6fb99a3fc0b6c274f1cea86aa691;cf.0a7f283f809234eae91d60341d11bd95bc16180d;cf.0b58197158cfc8201c352d14b7b837be1a78cceb;cf.0f91eb090c567025d50bd189c2fcef7660168cd2;cf.14a4ac8013661f14c28f977a30092cb6c315a20a;cf.232ebbf4c83f26373ecffe82af67c36963a1ec92;cf.2d1b78c03a1a2f8fd4472defaf32f40b4aa517fa;cf.3a2b73f1a8f908922b1ea5cae104d86d3d9f70b1;cf.4f6d4b49dd0c39448d59c76d9fe9a43026c03edc;cf.5508fa81db364acf7ee7fdc603a016c4c5479aae;cf.5565c37125199485cd7968dc6654d03cfa8d97d8;cf.58292c6b75b6b047a30635b6277d3d71f5376949;cf.5c6385dbe81a44197233a3ad6d66cefa54e8a84f;cf.5f5d9955991be6d8a4586b935b5dca5debf409d5;cf.60a1ba6d2782a2c250108cab56ef0fe61515efbb;cf.70ff2c57f7e0784a71f539a1683a2a050ff2a71c;cf.73573bbb46530af29a18a152762539900342f105;cf.7825f3fdbf7a73a202047a54a429f556a5406b81;cf.88455d0abc8d38a663d25462f501f27cae1eef38;cf.9925a084cc9f374591cb593fa818d4460dbc8c2e;cf.a205678df30f94b434bac611ddff4d2dbb7ae38b;cf.a865d043f6fc8201c30bde5974247ee669ece13a;cf.b829f774cb43a6c4841bd5ce4d2dc7fdbaf96eee;cf.b9ef0fcf6aaff0bef9ba332d255bd33bc6f435a3;cf.d123fdfafdb91420983bfedc81aa956ccbaddae4;cf.dfd241da5230a22ef96710acdca51011fb453341;cf.e3453fd3dec0332ac02998427c31663ba064b13f;cf.e4a4020ed5fcbc3a5ca28a59f378725bee707a4e;cf.f2d70cc7aa7ede911aed630f4621ea06ff048b6c;cf.f657d226854c94a51148746df786d1c5ac10cfea;cf.f7b47c3751ab31d105ee0d6cb7fc1ab60e561765;cf.f892ff1690d0ea86d76de3a2371013b454485d80;cf.fb4eabb84ace77ca298b8038b5d23c6abbf73887;cf.fc3b0719fff2d05f89a9010de08a5cd4c8ecf625
3426;70879010;ponechat;merge;0;3;5;Základní škola T. G. Masaryka – Husova 445, Podbořany;11629944;[];;;;;;7;2021-05-17T13:05:31Z;2026-08-22T08:08:13Z;False;Husova 445, Podbořany;;;;;;Ústecký kraj;;;;;226;;;70879010;;24;2922;reditelka@zstgm-podborany.cz;;;;;;195;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;www.zstgm-podborany.cz;;208;18026796;415214022;315;;;;;iveta@vividbooks.com;65LW6D;;316;;121
36772;70879010;sloucit;merge;0;1;1;ZŠ TGM Husova 445,Podborany;12795779;[];;;;;;7;2024-11-07T16:48:33Z;2026-05-15T17:24:11Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;225;;;70879010;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;;65LW6D;;;180;
4479;70918805;ponechat;easy;3;11;19;ZŠ a MŠ Dr. Edvarda Beneše – náměstí Jiřího Berana 500/1, Praha 9 - Čakovice;11629944;[5];;;;;;7;2021-05-17T13:11:51Z;2026-09-07T08:05:50Z;False;náměstí Jiřího Berana 500/1, Praha 9 - Čakovice;;;;;;Hlavní město Praha;;;;;226;[205];;70918805;[289];24;1631;zscakovice@zscakovice.cz;;;;18026774;;777;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2027-11-21;;12795779;http://www.zscakovice.cz, https://zscakovice.cz/;;208;12795779;603804823;315;;[270, 272];386;;iveta@vividbooks.com;J9AU4Q;;1378;;601
39662;70918805;sloucit;easy;0;0;0;Základní škola a Mateřská škola Dr. Edvarda Beneše, Praha-Čakovice;12795779;[];;;;;;7;2026-02-09T10:09:52Z;2026-08-26T07:39:23Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;225;;;	70918805;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;UAWVXT;;;;
4251;70944687;ponechat;easy;0;5;6;Základní škola a mateřská škola – Kosmonautů 2217/15, Ostrava;11629944;[];;;;;;7;2021-05-17T13:10:27Z;2026-08-25T13:10:22Z;False;Kosmonautů 2217/15, Ostrava;;;;;;Moravskoslezský kraj;;;;;226;;;70944687;;24;3739;sekretariat@kosmonautu15.cz;;;;;;360;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;www.kosmonautu15.cz;;208;;596746735;;;;;;eva.b@vividbooks.com;ZR8YVL;;609;;249
39694;70944687;sloucit;easy;0;0;0;Základní škola a mateřská škola Ostrava-Zábřeh, Kosmonautů, příspěvková organizace;14063023;[];;;;;;7;2026-02-18T08:29:15Z;2026-03-04T14:11:51Z;False;Moravskoslezský kraj;;;;;;Moravian-Silesian Region;;;Czechia;Moravian-Silesian Region, Czechia;225;;;	70944687;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;9XGLMV;;;;
34872;70984328;sloucit;easy;0;0;0;Základní škola a Mateřská škola – č.p. 86, Kluky;11629944;[];;;;;;7;2024-10-23T09:24:34Z;2024-11-15T01:03:05Z;False;č.p. 86, Kluky;;;;;;Jihočeský kraj;;;;;226;;;70984328;;24;;zsamskluky@seznam.cz;;;;;;52;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;382286515;;;;;;;;;52;;0
38873;70984328;ponechat;easy;0;2;1;Základní škola a Mateřská škola Kluky, okr. Písek;12116814;[];;;;;;7;2025-03-17T12:03:56Z;2026-06-24T10:59:03Z;False;Kluky 86 398 19 Kluky u Písku;;;;;Kluky;Jihočeský kraj;Písek;398 19;Czechia;Kluky 86, 398 19 Kluky, Czechia;225;;;70984328;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12116814;;;208;12116814;;315;;;;;jiri@vividbooks.com;W4BL6J;;;;
35656;70987700;ponechat;merge;1;2;3;Základní škola – Vrchlického 401/5, Ostrava;11629944;[5];;;;;;7;2024-10-23T09:39:55Z;2026-05-19T19:48:50Z;False;Vrchlického 401/5, Ostrava;;;;;;Moravskoslezský kraj;;;;;226;[205];;70987700;[418];24;21275;zsvrchlickeho@seznam.cz;;;;;;206;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2026-01-30;;12116814;https://zsvrchlickeho.cz/;;208;18026774;596232129;315;;;;;jiri@vividbooks.com;AEVZLX;;366;;160
37190;70987700;sloucit;merge;0;3;2;Základní škola Ostrava-Radvanice, Vrchlického 5, příspěvková organizace;12116814;[];;;;;;7;2024-12-02T21:07:18Z;2026-06-30T12:30:14Z;False;Vrchlického 401/5, 716 00 Ostrava 16-Radvanice, Czechia;;5;Vrchlického;;;Moravskoslezský kraj;Ostrava-město;716 00;Czechia;Vrchlického 401/5, 716 00 Ostrava-Radvanice a Bartovice, Czechia;225;;;70987700;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12116814;;;208;14063023;;315;;;;;jiri@vividbooks.com;AEVZLX;;;;
4707;70989605;ponechat;easy;2;15;9;Základní škola a Mateřská škola – č.p. 34, Jevišovice;11629944;[5];;;;;;7;2021-05-29T14:57:28Z;2026-09-08T09:07:40Z;False;č.p. 34, Jevišovice;;;;;;Jihomoravský kraj;;;;;226;[205];;70989605, 709 896 05;[288, 289];24;2413;zs.jevisovice@skolyjm.cz;;;;;371;128;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2030-09-05;;14063023;http://www.zsmsjevisovice.cz;;208;14063023;515231139;315;;[269, 270, 272];386;;eva.b@vividbooks.com;FKAYZG;;213;;85
39293;70989605;sloucit;easy;0;0;0;709 896 05;;;;;;;;;2025-06-25;2026-01-14;JIZ SLOUCENO 2026-09-08 do 4707 - jen zakladni pole ze skenu 7.9.;;;;;;;;;;;;;;;709 896 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3946;70994994;ponechat;easy;1;7;8;Základní škola – Palackého 278, Bakov nad Jizerou;11629944;[5];;;;;;7;2021-05-17T13:08:35Z;2026-07-24T07:08:32Z;False;Palackého 278, Bakov nad Jizerou;;;;;;Středočeský kraj;;;;;226;[205];;70994994;[289];24;3435;info@zsbakovnj.cz;;;;18026774;;275;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2027-06-30;;12795779;http://www.zsbakovnj.cz/;;208;18026774;326781178;315;;[269, 270];386;;iveta@vividbooks.com;VCQZ9H;;468;;193
39720;70994994;sloucit;easy;0;0;0;Základní škola Bakov nad Jizerou,okres Mladá BoleslaV;18026774;[];;;;;;7;2026-03-03T10:29:50Z;2026-03-04T01:00:22Z;False;Středočeský kraj;;;;;;Central Bohemian Region;;;Czechia;Central Bohemian Region, Czechia;225;;;70994994;;;;;;;;;;;"{""value"": ""Czech Republic"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;;;;;;;;;;;;
4504;71001514;ponechat;merge;0;3;9;Základní škola – Tyršova 611, Židlochovice;11629944;[];;;;;;7;2021-05-17T13:12:01Z;2026-09-07T17:49:40Z;False;Tyršova 611, Židlochovice;;;;;;Jihomoravský kraj;;;;;226;;;71001514;;24;7044;info@zszidlochovice.cz;;;;;;250;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Česko"", ""postal_code"": null, ""formatted_address"": ""Česko""}";;;14063023;http://www.zszidlochovice.cz;;208;14063023;547425421;315;;;;;eva.b@vividbooks.com;REDR8P;;939;;689
36271;71001514;sloucit;merge;1;1;11;Základní škola Židlochovice, okres Brno-venkov, příspěvková organizace;14063023;[];https://www.zszidlochovice.cz/;;;;;7;2024-10-28T16:50:39Z;2026-09-03T09:35:33Z;False;Jihomoravský kraj;;;;;;South Moravian Region;;;Czechia;South Moravian Region, Czechia;226;;;71001514;;24;7044;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;https://www.zszidlochovice.cz/;;208;14063023;;315;;;;;eva.b@vividbooks.com;REDR8P;;930;;
3163;71012117;ponechat;merge;0;4;3;Základní škola a mateřská škola – Paříkovo nám. 133, Třebenice;11629944;[];;;;;;7;2021-05-17T13:03:57Z;2026-04-14T07:32:43Z;False;Paříkovo nám. 133, Třebenice;;;;;;;;;;;226;;;71012117;;24;2663;reditel@zstrebenice.cz;;;;;;168;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.zstrebenice.cz, https://www.zstrebenice.cz/zakladni-skola/ucitelsky-sbor/;;208;12795779;774000252;315;;;;;iveta@vividbooks.com;BHZEJ7;;301;;133
36061;71012117;sloucit;merge;0;2;2;Základní škola a mateřská škola – Paříkovo nám. 133, Třebenice;12795779;[];;;;;;7;2024-10-24T18:48:24Z;2026-08-07T16:54:33Z;False;Paříkovo nám. 133, Třebenice;;;Paříkovo náměstí;;;Ústecký kraj;Litoměřice;411 13;Czechia;Paříkovo nám. 133, 411 13 Třebenice, Czechia;226;;;71012117;;24;;reditel@zstrebenice.cz;;;;;;168;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;774000252;315;;;;;iveta@vividbooks.com;MY4D4J;;301;;133
27764;71340858;ponechat;merge;0;8;3;Soukromá MŠ a ZŠ Petrklíč – náměstí Osvoboditelů 1368/27, Praha 5 - Radotín;11629944;[140];;;;;;7;2024-06-07T23:18:15Z;2026-05-18T11:34:40Z;False;náměstí Osvoboditelů 1368/27, Praha 5 - Radotín;;;;;;;;;;;226;;;71340858;[288, 289];24;;centrum@petrklic.net;;[346, 347, 348];;;;57;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Česko"", ""postal_code"": null, ""formatted_address"": ""Česko""}";2025-12-30;;12795779;https://www.petrklic.net/;;208;11629944;257812230;315;;[269, 270, 272];;;iveta@vividbooks.com;K3SZD5;;57;;0
28459;71340858;sloucit;merge;0;0;1;Soukromá MŠ a ZŠ Petrklíč – náměstí Osvoboditelů 1368/27, Praha 5 - Radotín;12795779;[];;;;;;7;2024-10-07T19:10:10Z;2026-05-18T11:36:34Z;False;náměstí Osvoboditelů 1368/27, Praha 5 - Radotín;;27;náměstí Osvoboditelů;Praha 16;;Hlavní město Praha;Hlavní město Praha;153 00;Czechia;nám. Osvoboditelů 1368/27, 153 00 Praha 16, Czechia;226;;;71340858;;24;;centrum@petrklic.net;;;;;;57;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;257812230;315;;;;;;U6RQX9;;57;;0
2736;71341269;sloucit;merge;0;2;2;NOE - Křesťanská ZŠ a MŠ v Pardubicích – Lonkova 512, Pardubice;11629944;[];;;;;;7;2021-05-17T13:01:30Z;2026-06-03T09:27:02Z;False;Lonkova 512, Pardubice;;;;;;Pardubický kraj;;;;;226;;;71341269;;24;2236;reditel@skola-noe.cz;;;;;;105;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12116814;http://www.skola-noe.cz;;208;18026774;607051115;315;;;;;jiri@vividbooks.com;66TQ7W;;185;;80
36973;71341269;ponechat;merge;1;6;4;NOE - Křesťanská základní škola a mateřská škola v Pardubicích;11629944;[5];;;;;;7;2024-11-17T20:45:26Z;2026-08-07T16:48:50Z;False;Lonkova 512, Polabiny, Pardubice, 53009;;;Lonkova;Pardubice II;;Pardubický kraj;Pardubice;530 09;Czechia;Lonkova 512, 530 09 Pardubice-Pardubice II, Czechia;226;[205];;71341269;[288];24;;;;[347];;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;iveta@vividbooks.com;PLDQLH;;;;
2808;71341340;ponechat;merge;0;4;2;MŠ, ZŠ a gymnázium sv. Augustina – Hornokrčská 709/3, Praha 4 - Krč;11629944;[];;;;;;7;2021-05-17T13:01:55Z;2026-07-28T10:23:40Z;False;Hornokrčská 709/3, Praha 4 - Krč;;;;;;Hlavní město Praha;;;;;226;;;71341340;;24;2307;skola@skolasvatehoaugustina.cz;;;;;;117;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Česko"", ""postal_code"": null, ""formatted_address"": ""Česko""}";;;12795779;http://www.skolasvatehoaugustina.cz;;208;18026796;602684538;315;;;;;iveta@vividbooks.com;VWHSDU;;187;;70
36938;71341340;sloucit;merge;0;0;1;MŠ, ZŠ a gymnázium sv. Augustina;12795779;[];;;;;;7;2024-11-14T17:37:55Z;2026-05-14T06:13:48Z;False;Hlavní město Praha;;;;;Prague;Prague;Hlavní město Praha;;Czechia;Prague, Czechia;225;;;71341340;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;;FJ4QT3;;;180;
27527;71341439;ponechat;merge;2;5;3;MŠ a ZŠ Slunečnice – č.p. 113, Okrouhlice;18026774;[5];;;;;;7;2024-05-16T08:57:52Z;2026-09-03T11:41:01Z;False;č.p. 113, Okrouhlice;;;;;;;;;;;226;[205];;71341439;[288, 289];24;;hana.belingerova@seznam.cz;;[347];;;371;34;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";2026-12-08;;18026774;https://www.mszsslunecnice.cz/;;208;18026774;739253341;315;;[269, 270, 271, 272];;;gabriela@vividbooks.com;VD44Z3;;60;;26
36544;71341439;sloucit;merge;0;1;1;MŠ a ZŠ Slunečnice – č.p. 113, Okrouhlice;12116814;[];;;;;;7;2024-11-03T10:37:51Z;2026-05-25T10:37:09Z;False;č.p. 113, Okrouhlice;;;;;Okrouhlice;Kraj Vysočina;Havlíčkův Brod;582 31;Czechia;Okrouhlice 113, 582 31 Okrouhlice, Czechia;226;;;71341439;;24;18430;hana.belingerova@seznam.cz;;;;;;34;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12116814;https://www.mszsslunecnice.cz/;;208;12116814;739253341;315;;;;;jiri@vividbooks.com;VD44Z3;;60;;26
4284;72743735;ponechat;merge;0;9;5;Základní škola – Kamenická 1145/50, Děčín;11629944;[];;;;;;7;2021-05-17T13:10:41Z;2026-07-03T08:39:29Z;False;Kamenická 1145/50, Děčín;;;;;;Ústecký kraj;;;;;226;;;72743735;;24;3772;skala@zskamenicka.cz;;;;;371;310;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.zskamenicka.cz;;208;12795779;412526498;315;;;386;;iveta@vividbooks.com;HV3725;;601;;291
36841;72743735;sloucit;merge;0;0;1;ZŠ Kamenická 1145, Děčín;12795779;[];;;;;;7;2024-11-09T16:55:24Z;2026-05-25T09:52:14Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;225;;;72743735;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;;LATUFL;;;180;
36842;72743735;sloucit;merge;0;0;1;ZŠ Kamenická 1145, Děčín II.;12795779;[];;;;;;7;2024-11-09T16:56:42Z;2026-05-25T12:01:40Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;225;;;72743735;;24;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;;29XUX5;;;180;
26145;72744413;ponechat;merge;0;2;4;Základní škola – Komenského 218, Hrob;12795779;[];;;;;;7;2023-11-08T07:11:44Z;2026-08-21T00:00:54Z;False;Komenského 218, 41704 Hrob;;;Komenského;;;Ústecký kraj;Teplice;417 04;Czechia;Komenského 218, 417 04 Hrob, Czechia;226;;;72744413;;24;;info@zshrob.cz;;;;;;105;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;417875037;315;;;;;iveta@vividbooks.com;JDAXWU;455;190;;85
28261;72744413;sloucit;merge;0;1;0;Základní škola – Komenského 218, Hrob;12795779;[];;;;;;7;2024-09-05T18:48:55Z;2024-11-22T10:44:05Z;False;Komenského 218, Hrob;;;Komenského;;;Ústecký kraj;Teplice;417 04;Czechia;Komenského 218, 417 04 Hrob, Czechia;226;;;72744413;;24;;info@zshrob.cz;;;;;;105;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;417875037;315;;;;;iveta@vividbooks.com;JDAXWU;;190;;85
4152;72744430;sloucit;merge;0;3;3;Základní škola, příspěvková organizace – U nemocnice 1132/5, Rumburk;11629944;[];;;;;;7;2021-05-17T13:09:53Z;2026-09-02T05:24:30Z;False;U nemocnice 1132/5, Rumburk;;;;;;;;;;;226;;;72744430;;24;3641;kontakt@zsunemocnice.cz;;;;;;255;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;http://www.zsunemocnice.cz;;208;18026796;412332730;315;;;;;iveta@vividbooks.com;R396FZ;;543;;288
27419;72744430;ponechat;merge;1;3;2;Základní škola, příspěvková organizace – U nemocnice 1132/5, Rumburk;12795779;[];;;;;;7;2024-05-02T20:02:11Z;2026-09-02T05:24:04Z;False;U nemocnice 1132/5, Rumburk;;5;U Nemocnice;;;Ústecký kraj;Okres Děčín;408 01;Czechia;U Nemocnice 1132/5, 408 01 Rumburk-Rumburk 1, Czechia;226;;;72744430;;24;;kontakt@zsunemocnice.cz;;;;;371;255;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;412332730;315;;;;;iveta@vividbooks.com;R396FZ;;543;;288
2449;72745096;ponechat;merge;1;2;3;Masarykova ZŠ a MŠ – č.p. 126, Žalhostice;11629944;[];;;;;;7;2021-05-17T12:59:56Z;2026-09-05T10:29:19Z;False;č.p. 126, Žalhostice;;;;;;Ústecký kraj;;;;;226;;;72745096;;24;1950;reditelka@skolazalhostice.cz;;;;;;67;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;www.skolazalhostice.cz;;208;12795779;416737095;315;;;;;;RLSK5C;;136;;69
37670;72745096;sloucit;merge;0;0;2;Masarykova základní škola a mateřská škola Žalhostice, okres Litoměřice, příspěvková organizace;12795779;[];;;;;;7;2025-01-12T17:40:01Z;2026-09-05T10:29:37Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;226;;;72745096;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;;315;;;;;iveta@vividbooks.com;RLSK5C;;;;
34729;72745134;sloucit;easy;0;0;0;Základní škola a mateřská škola – Benešova 236, Čížkovice;11629944;[];;;;;;7;2024-10-23T09:23:28Z;2024-11-15T01:02:31Z;False;Benešova 236, Čížkovice;;;;;;Ústecký kraj;;;;;226;;;72745134;;24;;tylova@zs-cizkovice.cz;;;;;;45;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;416725711;;;;;;;;;45;;0
